id,name,elem0,elem1
1040005,水原乃亜,-4.783642,-25.897272
1023222,宮崎あや,36.733166,-0.6854773
1025776,東凛,46.69844,15.400119
1050192,葉月桃,-18.610712,25.06353
1019323,夢乃あいか,2.7375302,-24.802282
12360,もちづきる美,-36.93274,-11.754124
1063362,池谷佳純,-23.638256,-26.919378
1059612,露梨あやせ,28.111162,-21.428036
1063275,天音ゆい,7.7249722,-16.246042
22474,鈴木さとみ,-33.841053,12.600898
1034137,今井ゆあ,-0.7057185,8.195194
1020726,小西まりえ,26.382229,28.423824
1043955,牧村彩香,-22.093342,-32.405956
1020685,森沢かな（飯岡かなこ）,28.656263,-25.53744
1026630,桜木優希音,19.37061,32.76106
1061212,杏羽かれん,7.9353976,32.903446
1001206,春菜はな,-12.509312,-31.883478
1060273,朝日しずく,39.795315,-12.75084
1016186,白木優子,-37.04078,-4.337754
1066538,堀内未果子,-0.9903219,-32.628277
1034073,月本愛,26.7727,8.098224
1052706,愛沢さら,3.4355426,-13.090164
1061062,柏木あみ,-31.400507,19.120663
1063643,鈴乃広香,-40.966602,8.223764
1060960,純真かれん,10.206181,30.272877
1005334,神ユキ,-12.046982,9.852694
1057333,若槻さくら,31.864159,11.056334
1065375,琴石ゆめる,43.544617,13.72866
1066856,森田哲矢,-44.88339,0.84477365
1028857,大島優香,-30.354004,-15.498425
1064655,木村穂乃香,-26.298264,6.5983496
1059559,新田みずほ,41.122585,10.791803
1059537,真宮あや,26.74951,29.595047
1061659,姫咲はな,25.847078,12.423095
1063360,斎藤みなみ,-10.926867,-16.980234
1065931,ちゃんよた,-10.514965,-13.108575
1051877,逢見リカ,29.24324,4.3875737
1034249,神納花,-38.83347,11.953706
1044545,富田優衣,31.099115,9.521082
1035931,玉木くるみ,24.936378,3.409344
1058363,如月夏希,10.612489,21.87156
1053034,大谷翔子,-47.491325,13.904761
1019602,桜井あゆ,29.30076,-23.904465
1063214,七ツ森りり,-7.26833,-6.6590424
1064658,成田つむぎ,15.306778,-24.507412
1040687,工藤まなみ,-45.116356,6.3648634
1025503,篠田あゆみ,-40.093906,0.77994573
1013499,春原未来,-15.767397,-30.060623
1061480,綾野鈴珠,-2.160598,-31.579535
1061347,宇流木さら,38.83099,13.404158
1050055,桜羽のどか,12.451921,-7.1295047
1019029,卯水咲流,-5.104873,-34.16313
1038702,星咲セイラ,11.135049,10.385523
1046899,遠田恵未,-45.438343,-10.842915
1052353,星越かなめ,-23.718113,26.38543
1068193,辻さくら,-4.2300067,23.021523
1067504,大原理央,16.327692,4.869138
1009304,瀬名ひかり,42.03983,-13.873505
1063307,天然かのん,10.618244,-32.292152
28108,水沢真樹,-34.735497,9.307063
1057921,愛乃零（浅見せな）,-21.995934,-7.2520328
1058112,瀬崎彩音,-45.773396,14.827588
1059333,朝比奈ななせ,-14.386608,-10.385309
1037293,桐谷まつり,33.44364,8.215458
1069384,工藤ララ,15.543575,-32.533375
1043024,夢乃美咲,20.691366,24.55034
1473,松本まりな,-48.559937,-12.759654
1052739,望月あやか,-11.607734,-25.708431
2752,風間ゆみ,-40.440266,-18.197262
1021367,希島あいり,-17.079544,-32.64923
1006228,早乙女らぶ,6.125774,26.037481
1053618,渚ひまわり,27.570255,27.908728
1059560,岡江凛,-35.95038,-10.721107
1033410,斉藤みゆ,34.52562,6.5258746
1053120,永瀬愛菜,-54.40245,-2.8742974
1063844,志恩まこ,25.324173,9.39112
1036212,悠月アイシャ,-21.208055,27.41371
1036804,藍川美夏,12.69689,2.6542242
1041106,愛花みちる,26.506008,11.306083
1055905,愛瀬るか,-13.725154,7.221656
1046723,皆月ひかる,21.81342,9.515902
1043259,椎葉みくる,-19.362347,-8.331829
1063059,若宮はずき,-17.502335,25.239784
1023847,初川みなみ,-16.856564,18.857952
1055600,甘乃つばき,-8.229235,21.243376
1036352,新村あかり,-11.6855755,-11.135178
1043753,倉木しおり,-4.3356066,29.027985
1022394,佐々木恋海（向井恋）,-18.711851,-26.819399
1061655,如月ましろ,27.060959,26.250238
1029720,天海しおり,-48.776752,-0.7035556
1036875,由來ちとせ,-40.510246,15.144979
1039574,小野さち子,-50.73677,-4.5718246
1059798,栗山絵麻,41.70378,-9.349938
1043775,市橋えりな,9.487433,5.545614
1034339,妃月るい,-10.814372,-4.937659
1022901,紗藤まゆ,6.8051553,22.404001
1056324,辻芽愛里,-41.03442,-16.934956
1064344,空見依央梨,26.618473,-30.124239
1014614,小早川怜子,-37.44753,11.195145
1022129,塚田詩織,46.017387,-1.8256714
1064003,春明潤,-17.230751,-29.05078
1017267,本田岬,-17.872026,-25.79277
1041891,水戸かな,15.359041,15.250478
1042475,水澄ひかり,4.2527366,-8.378059
1036643,清城ゆき,-32.466,-17.309755
1065057,藤井いよな,-2.6658454,-3.7055469
1065709,最上一花（佐藤花）,15.274551,32.388084
1054437,宇佐木あいか,26.628624,-3.800396
1039293,関根奈美,0.58662057,7.4569755
1053519,中野七緒,-40.322433,-6.5918927
1051456,山口椿,-44.205112,-15.73744
1054877,岩沢香代,-20.52886,-20.421783
1059802,羽生アリサ（羽生ありさ）,-6.616627,-21.008953
12839,村上涼子（中村りかこ、黒木菜穂）,-36.24445,6.590775
1063999,井上そら,15.939478,-20.060562
1064656,木ノ葉みう,-12.597897,-4.3829575
1066655,茉宮なぎ,5.3724136,21.031126
1034355,高橋しょう子,12.9439745,34.509212
1041476,黒川さりな,40.735344,3.115884
1057476,広瀬なるみ,15.146087,20.841532
1022567,原田京子,-48.92176,-8.478358
1065058,天上みさ,24.756771,-3.1346202
1026296,佐倉絆,8.83097,-10.09772
1060824,鷲尾めい,21.56518,-9.367367
28071,滝川恵理（有沢実紗）,-25.334341,5.923338
1043077,仲間明日香,-15.981073,-12.947081
1021911,青井いちご,36.403732,-4.438001
1052094,永瀬ゆい,10.656328,31.585497
1066534,沙和れもん,12.05765,-35.193623
1059812,さとう白音,-40.75831,6.0055294
1055816,もなみ鈴,27.957611,17.214552
1036364,桜咲姫莉,-12.294634,-36.07374
1043832,宝田もなみ,-23.739721,-11.457598
1057694,林愛菜,-11.208107,-27.110233
1021394,乙葉ななせ,-5.320422,22.29606
1051967,桜樹玲奈,7.577926,-2.935526
1025901,広瀬奈々美（堀口奈津美）,-35.73334,13.615913
1036057,咲坂花恋,14.280981,-21.402725
1041704,久保今日子,-48.249947,-13.85568
1039047,枢木あおい,19.990849,-18.334003
1019466,近藤郁（近藤郁美）,-49.262066,-1.6252425
1033841,麻里梨夏,11.679977,-6.041613
12558,鮎川るい,-50.124752,-6.286202
1066539,香乃萌音,-6.4640813,-14.197387
1058101,優木しの,8.378003,24.844282
1059499,真田紗也子,-48.134636,-6.091235
1058110,吉良薫,43.3939,-9.8117695
1053102,高宮菜々子,-50.581596,-0.9130363
24595,澤村レイコ（高坂保奈美、高坂ますみ）,-46.550587,-3.1815376
1058559,広瀬りおな,-2.7345047,-12.003697
1036610,梨杏なつ,37.689625,4.968184
1059753,二階堂夢,43.537125,-8.341621
1048360,西野美幸,-38.782055,-21.595392
1021374,伊東紅,-12.927596,-26.239422
1042476,優木いおり,24.135796,1.5042121
1061346,加賀美さら,3.5278926,-0.035874348
1040000,橋下まこ,3.6384704,29.91525
1017715,きみと歩実,0.5973378,9.134004
1058252,柳井める,30.246365,0.52248454
1050646,佐藤エル,-13.481165,1.446354
1038159,内原美智子,-48.897987,-4.926926
1064216,峰田ななみ,-15.17499,8.869536
1053031,深田みお,16.449902,31.561457
1049136,優木なお,-5.5620465,-9.806356
1064392,栗山莉緒,41.75405,-2.3263252
1037715,鷹宮ゆい,-26.377861,8.150376
1007306,竹内麻耶,-10.184695,-10.806095
1054923,佐伯由美香,10.384797,17.944874
1042126,杏璃さや,17.281761,-21.094074
1061345,矢乃かのん,-1.1577171,-14.116826
27230,Hitomi（田中瞳）,-9.408204,29.874485
1054196,涼城りおな,41.428894,15.398108
1016835,あやみ旬果,-13.670749,-0.1600926
1052865,古賀まつな,0.42049968,-23.605621
1049135,野々原なずな,32.7797,-11.925829
1039020,ひなた澪,16.85551,33.585094
1068670,花狩まい,21.928822,-0.16552235
1027558,美咲かんな,32.052876,1.3459138
1061281,七美せな,11.08029,-20.412529
1019329,鈴木心春,42.685524,9.667983
1060745,桃尻かなめ,-2.8581748,11.066104
1049032,岬あずさ,-3.700118,-27.363298
1063674,百瀬あすか,-3.3045008,-22.367197
1057465,七星ここ,15.924583,-28.945753
1029403,桐嶋りの,23.98353,-21.253126
1050836,真田さな（真田美樹、真田みづ稀）,-27.14281,-16.765234
1051803,葉月レイラ,-19.820051,-5.885733
24095,艶堂しほり（遠藤しおり）,-22.271646,26.182287
1028657,美竹すず,23.433664,22.49471
1050542,乃木蛍,2.6944444,-8.063899
14754,長瀬麻美,4.7108974,28.253204
1038842,七海ゆあ,1.6798618,-25.692272
1055577,葉山夏菜,41.82926,13.134295
1054167,河奈亜依,20.269676,8.697011
1033238,笹倉杏,25.722195,-22.51958
1041840,金杉里織,-50.97982,-7.1994495
1061248,渡辺まお,4.1498384,11.671199
1051009,須崎まどか,38.030186,14.790951
1035549,八神さおり,-20.635754,4.729523
1035021,戸田真琴,33.248966,4.5661907
1039490,一色さゆり,31.642637,-5.8148985
1025941,伊東真緒,-16.067371,22.752075
1059227,木下凛々子,-6.925437,-3.8442576
1044857,本庄鈴,-31.434845,-3.0226939
1041110,星奈あい,11.048325,27.710875
1035657,泉ののか,21.028221,20.45806
26375,みづなれい（みずなれい）,48.501617,8.243411
460,加山なつこ,-49.435562,9.168198
1035602,篠崎みお,47.9424,2.7863185
1001592,天海つばさ,-17.357662,9.607738
1011694,南梨央奈,19.863977,30.509138
1063673,佐田茉莉子,-42.02406,3.5201657
1057470,永野楓果,0.08839761,-11.322737
1035047,かなで自由,3.5715253,24.257128
1062253,桜ゆり,3.3960457,9.849896
1031741,二宮和香,-39.303097,-11.668663
1054715,神咲まい,-31.734924,5.87592
1025133,安野由美,-1.1843289,32.07905
1064657,湊ひめか,-1.1539236,1.7767991
1051297,ベアトリクス,-23.489275,25.35025
1062721,樋口みつは,22.49203,6.7058067
1015386,尾上若葉,6.3261747,-25.849825
1026902,武藤あやか,44.18011,-15.819935
1053259,三咲美憂,-17.448643,20.284502
1056059,藍色なぎ,21.225092,-11.489599
1018233,本田莉子,-14.8133335,15.005623
1065687,竹田まい,27.736378,16.048529
1060822,葉月りの,15.891524,21.965317
1056456,谷あづさ,42.873783,7.0191016
1060821,川村晴,-15.88721,-31.997187
2517,瞳リョウ,1.4821364,-22.800419
1059344,伊藤かえで,4.8620787,-32.45337
1033121,涼宮琴音,43.164253,14.999268
1064006,天ノうた,37.52914,10.501327
1031800,桃瀬ゆり,-42.65861,16.852114
1060823,乙白さやか,22.577723,20.561943
1044544,一条みお,9.689221,-7.6665688
1053039,佐知子,38.704445,8.354476
1064132,白桃はな,0.3901708,-8.0397
1064143,沙月恵奈,12.943873,-24.970846
1018785,吉川あいみ,45.388924,-14.592977
1065378,月島さくら,-4.1104083,-31.820848
1048856,雪美千夏,-7.25597,32.08932
1048042,夢咲ひなみ,11.849803,-0.59101295
1015472,ティア,-20.73482,-26.18006
1049281,明望萌衣,28.612213,25.847452
1039866,逢沢まりあ,7.595525,-19.569948
1006261,琥珀うた,-8.111658,31.170593
1034092,森下美緒,-42.598877,-9.955337
1061509,天音まひな,15.328339,-17.69475
1054189,琴音芽衣,-4.484984,-22.033583
1024996,水原さな,-16.494484,-28.200985
1060272,羽田希,-4.3366413,32.595238
1029035,高嶋ゆいか,-12.373328,22.402586
1024513,橘メアリー,-29.841177,15.29262
1006229,葵つかさ,-16.004826,-15.039612
1036215,緒方泰子,-41.595383,-2.2293909
1048450,月下あいり,1.0641463,-1.3937827
1061058,土屋かなで,21.15651,26.66786
1025436,西田カリナ,4.7091346,-29.003025
1049695,綾瀬麻衣子（沢口まりあ）,-52.97648,-5.8215227
1044099,美園和花,18.165071,13.812562
1055598,舞原聖,-40.101032,-5.4696293
1056460,辻井ほのか,-18.698757,-19.083199
1061789,山岸ゆり,-14.60857,-18.428198
27093,円城ひとみ,-51.66575,-1.3597398
1016110,倉多まお,19.69241,5.033729
1063904,里仲ゆい,19.95873,7.114629
1026768,葵紫穂,-24.310034,4.567596
15365,麻美ゆま,-20.260263,7.9799376
1051455,高槻れい,-26.114302,3.5199423
1032761,桃園怜奈,27.403534,-9.872123
1031775,RION,-18.818417,8.399444
1055230,藍芽みずき,39.187096,4.840173
1054915,新名あみん,20.980652,-26.749403
1060018,日向理名,16.282257,-1.3801458
1046997,植木翔子,-28.868555,12.324527
1067177,柊紗栄子,-33.96019,-22.80202
1027935,松坂美紀,-43.505535,-16.799175
1009531,神咲詩織,5.4503736,-11.3254175
1031482,跡美しゅり,-8.181864,-12.94135
1054823,黒崎さく,36.973953,-1.8038121
1065524,七嶋十愛,13.914584,6.625591
1050319,三浦歩美,-33.445744,-6.9275517
1051299,西野たえ,-1.1277419,-23.830244
1051683,筧ジュン,23.26663,-9.37255
1061502,平手まな,22.909256,-26.913982
1059080,東條なつ,12.091111,-23.84791
17700,加藤ツバキ（夏樹カオル）,-11.939711,11.4564085
1061763,神坂朋子,3.5436037,-20.557278
1025784,夏希みなみ,-33.209167,16.231684
1054439,妃ひかり,-41.55242,13.1264925
1046567,日向うみ,-6.4747357,23.686499
1012352,鶴田かな,-27.41519,16.086271
24261,森ななこ,-21.929873,6.763864
1051946,野々宮蘭,50.63209,3.4312708
1030692,成宮いろは,-46.441757,-14.387927
1053543,ひなたまりん,11.516524,34.28448
1031823,皆野あい,20.286007,27.828796
1052636,松ゆきの,-35.112495,-22.177645
1041717,宝生リリー,0.76522446,-35.42743
1055894,目黒めぐみ,51.090782,-4.486054
1058573,児玉れな,9.268846,18.467936
1044060,桑田みのり,29.71019,-25.173838
1063216,新川ゆず,50.591732,5.84561
1028933,中村知恵,-7.505193,-5.2501163
1061063,石原希望,40.66472,5.455477
1043984,岩瀬りな,33.938755,-9.032684
1010922,加納綾子,-49.88191,-3.73099
1042219,架乃ゆら,29.74615,-10.3800955
1063016,藤田こずえ,-0.7444553,-7.30583
1066374,成美このは,-1.2697638,-9.795581
1046237,葵百合香,6.503966,31.03302
1060067,椎名のあ,7.5984793,-11.3970585
1065808,舞奈みく,10.830908,-16.96465
1041176,星島るり,-45.359875,12.37665
1057464,高城ひかる,7.147838,-9.547021
1057831,白坂有以,32.514214,5.928315
1057477,八木奈々,-6.26825,-26.069847
1052930,吉根ゆりあ,-32.877876,-22.185371
1038712,加藤ももか,-14.136278,-13.750706
1062051,前乃菜々,27.893671,11.649557
1020285,有本紗世,34.998844,-2.5351083
1059605,初島うい,-45.397392,-3.683799
1063277,瀬戸奈々子,-7.8641424,10.723145
1007544,有村千佳,-11.084783,8.837271
1053492,椎木くるみ,25.615002,-27.300539
1034488,鈴屋いちご,2.51807,13.226882
1037663,明里つむぎ,-13.7234,-17.31519
1054168,弥生みづき,12.194227,-1.7916992
1017210,一条綺美香,-48.81209,1.0317688
1038572,愛里るい,-3.1564548,-35.100414
1014463,美泉咲,-6.5731783,15.098412
1013949,初美沙希,7.555003,26.551716
1056033,有村えりか,-17.101183,5.481857
1058928,二階堂ゆか,50.11201,7.453525
1045823,皆瀬杏樹,-17.516588,-8.21389
1050318,今井夏帆,-39.31338,13.468601
1062041,さつき芽衣,39.460815,11.161499
27748,小西みか,-47.85927,8.322514
1052986,月宮ねね,-36.569836,-22.696468
592,よしい美希（伊沢涼子、吉井美希）,-47.636383,-7.521327
1060675,詩音乃らん,28.97775,-3.7439713
1058513,千種ちな,-6.9351063,-17.822578
1028195,谷原希美,-21.070267,-22.715666
1032843,涼海みさ,3.0556743,26.71034
1061348,椿りか,22.09539,-25.653807
1056220,天川そら,11.026225,24.885899
1063308,蓮見天,-17.263723,-31.119617
1021364,宮本紗央里,-36.01134,-18.43219
1032088,小野寺梨紗,12.6425,14.5933275
1004617,伊織涼子,-51.68085,-3.9675498
1068487,リリー・ハート,-3.8078814,16.433853
1015712,あべみかこ,-8.823631,-26.062916
1011094,由愛可奈,-20.455679,-18.334175
1051002,加瀬ななほ,47.59124,1.6799891
1040910,宮村ななこ,50.749798,-0.27575254
1033976,羽咲みはる,43.884796,4.6388407
1028447,白井ゆずか,42.70898,11.298123
1065809,REMI,-42.67708,5.529587
1036351,天野美優,38.630527,-11.816107
1035406,成澤ひなみ,2.9410386,7.426449
1052881,花宮レイ,26.657562,-25.070269
1059343,河合ゆい,29.604605,27.58678
1042721,香坂紗梨,36.670822,4.0190663
1001189,松すみれ,-39.52023,6.302648
1054993,佐藤りこ,4.632059,-3.9795892
1057657,五十嵐かな,-37.245483,2.1950974
1048558,あゆみ莉花,48.991596,10.89767
1031241,若菜奈央,12.448875,-34.030476
1038799,霧島さくら,45.17964,14.6808
1048221,河北麻衣,-20.756702,-9.2546215
1002357,麻倉憂,-0.0063883383,31.566835
1066774,吉野里奈,-1.2516986,27.963047
1058590,相馬茜,-32.04695,-24.413586
1028658,西条沙羅,-14.031861,-35.927338
1064775,田中美矢,23.747952,28.410887
1042825,坂咲みほ,-12.413155,-6.111174
